,store,sido,gungu,store_address
1087,임광점,경기도,수원시,경기도 수원시영통구 매탄3동 1180-4
1088,임은점,경상북도,구미시,경상북도 구미시 임은길 50
1089,자양1점,서울특별시,광진구,"서울특별시 광진구 자양로13다길 47(자양동, 1층)"
1090,자양3점,서울특별시,광진구,서울특별시 광진구 뚝섬로 693
1091,자양점,대전광역시,동구,대전광역시 동구 자양동 190-36
1092,자유점,강원도,원주시,"강원도 원주시 자유시장길 7, 22-3(중앙동)"
1093,작전1점,인천광역시,계양구,"인천광역시 계양구 주부토로 468(작전동, 상가동1층6호)"
1094,작전2점,인천광역시,계양구,인천광역시 계양구 작전2동 853-26
1095,작전3점,인천광역시,계양구,인천광역시 계양구 효성동 197-19
1096,잠실새마을점,서울특별시,송파구,"서울특별시 송파구 백제고분로7길 39, 1층 106호(잠실동,고려빌딩)"
1097,장계점,전라북도,장수군,전라북도 장수군 장계면 한들로 81
1098,장기2점,경기도,김포시,경기도 김포시 김포한강1로 97번길 10-14 102호(장기동)
1099,장기월드점,경기도,김포시,"경기도 김포시 전원로 32, 116호(장기동, 월드상가)"
1100,장락고암점,충청북도,제천시,충청북도 제천시 신죽하로 83-24(장락동)
1101,장량점,경상북도,포항시,경상북도 포항시북구 장량로87번길 6-15
1102,장림1점,부산광역시,사하구,부산광역시 사하구 장림동 641-180
1103,장미점,서울특별시,송파구,서울특별시 송파구 신천동 7 장미 B-202
1104,장성점,강원도,태백시,강원도 태백시 장성시장1길 3(장성동)
1105,장수점,경상북도,영주시,경상북도 영주시 장수면 장수로 48
1106,장암주공점,경기도,의정부시,"경기도 의정부시 회룡로 223, (신곡동,장암주공5단지 상가103)"
1107,장양리점,강원도,원주시,강원도 원주시 소초면 장막1길 7
1108,장위동점,서울특별시,성북구,서울특별시 성북구 장월로 90
1109,장유2점,경상남도,김해시,경상남도 김해시 대청동 291-1 
1110,장유점,경상남도,김해시,경상남도 김해시 무계동 278
1111,장평점,경상남도,거제시,"경상남도 거제시 장평3로7길 58(장평동, 1층)"
1112,장항점,충청남도,서천군,충청남도 서천군 장항읍 장항로 125-1
1113,장현점,경기도,남양주시,"경기도 남양주시 진접읍 봉현로36번길, 2"
1114,장호원점,경기도,이천시,경기도 이천시 장호원읍 샘재로147번길 26
1115,장흥관산점,전라남도,장흥군,전라남도 장흥군 관산읍 관산로 119-1
1116,장흥점,전라남도,장흥군,전라남도 장흥군 장흥읍 동교3길 8
1117,적성점,경기도,파주시,경기도 파주시 적성면 청송로 1020
1118,전곡터미널점,경기도,연천군,경기도 연천군 전곡읍 온골로 56
1119,전남금산점,전라남도,고흥군,전라남도 고흥군 금산면 대흥리 360-20
1120,전대리점,경기도,용인시,"경기도 용인시처인구 포곡읍 전대로78번길, 1-3"
1121,전대점,광주광역시,북구,"광주광역시 북구 서양로41번길 8, 1층(중흥동)"
1122,전민점,대전광역시,유성구,"대전광역시 유성구 전민로10번길 49(전민동, 1층)"
1123,전북지사, ,,
1124,전의점,세종특별자치시,세종시,세종특별자치시   전의면 운주산로 1205
1125,전하점,울산광역시,동구,울산광역시 동구 전하동 618-8
1126,점동점,경기도,여주시,경기도 여주시 점동면 청안로 134
1127,점촌점,경상북도,문경시,경상북도 문경시 점촌동 127-26
1128,정남점,경기도,화성시,경기도 화성시 정남면 괘량리 1048-3
1129,정릉4동점,서울특별시,성북구,서울특별시 성북구 정릉동 372-47
1130,정릉점,서울특별시,성북구,서울특별시 성북구 돈암동 43-6
1131,정림점,대전광역시,서구,대전광역시 서구 정림동 666번지
1132,정산점,충청남도,청양군,충청남도 청양군 정산면 서정리 168
1133,정선점,강원도,정선군,강원도 정선군 정선읍 정선로 1352
1134,정자점(분당),경기도,성남시,"경기도 성남시분당구 황새울로116번 28, 1층(정자동)"
1135,정자점(수원),경기도,수원시,"경기도 수원시장안구 장안로 183, 연꽃마을 벽산아파트 상가동 105호"
1136,제물포점,인천광역시,남구,인천광역시 남구 장천로112번길 10 1층
1137,제부도점,경기도,화성시,경기도 화성시 서신면 해안길 246-1
1138,제주동문점,제주특별자치도,제주시,제주특별자치도 제주시 일도1동 1084-13
1139,제주지사, ,,
1140,제천역전점,충청북도,제천시,충청북도 제천시 내토로 435-1
1141,조암점,경기도,화성시,경기도 화성시 우정읍 조암서로22번길 21
1142,조양동점,강원도,속초시,강원도 속초시 동해대로 3998(조양동)
1143,조원점,경기도,수원시,경기도 수원시장안구 송정로187번길 49
1144,조원주공점,경기도,수원시,경기도 수원시장안구 금당로39번길 34 주공APT2단지상가1/2 101
1145,조천점,제주특별자치도,제주시,제주특별자치도 제주시 조천읍  조천리 2589
1146,조치원2점,세종특별자치시,세종시,세종특별자치시   조치원읍 조치원로 52
1147,조치원3점,세종특별자치시,세종시,세종특별자치시   조치원읍 충현로 159 욱일@상가B07호
1148,종로낙원점,서울특별시,종로구,서울특별시 종로구 낙원동 49
1149,주공1점,경기도,평택시,경기도 평택시 평택2로 108 (비전동)
1150,주덕점,충청북도,충주시,충청북도 충주시 주덕읍 쌀전길 4
1151,주문진점,강원도,강릉시,강원도 강릉시 주문진읍 주문로 117
1152,주안1점,인천광역시,남구,인천광역시 남구 주안동 1523-5
1153,주안2동점,인천광역시,남구,인천광역시 남구 주안2동 551-26
1154,주안점,인천광역시,남구,"인천광역시 남구 석정로 399, 106호"
1155,주원점,인천광역시,남구,인천광역시 남구 주안동 1593-34
1156,주천점,강원도,영월군,강원도 영월군 주천로84번길 14
1157,죽림점,경상남도,통영시,"경상남도 통영시 광도면 죽림1로 17-37, 102호(용문빌딩1층)"
1158,죽변점,경상북도,울진군,경상북도 울진군 죽변면 죽변북로 59
1159,죽산점,경기도,안성시,경기도 안성시 죽산면 중서길 1
1160,죽전점,경기도,용인시,경기도 용인시수지구 대지로 62 104(죽전동)
1161,죽정점,충청남도,보령시,충청남도 보령시 죽정동 646-9
1162,중곡1점,서울특별시,광진구,"서울특별시 광진구 용마산로7길 20(중곡동, 1층)"
1163,중곡2점,서울특별시,광진구,서울특별시 광진구 중곡동 199-27
1164,중동1점,경기도,부천시,경기도 부천시원미구 중동 805-2 중앙 103호
1165,중동동성점,경기도,부천시,"경기도 부천시원미구 조마루로 233, 상가동1층121호(중동, 미리내마을)"
1166,중리점(대구),대구광역시,서구,대구광역시 서구 국채보상로38길 57-1
1167,중리점(대전),대전광역시,대덕구,대전광역시 대덕구 중리남로 20
1168,중마점,전라남도,광양시,전라남도 광양시 중동 1681번지 태영@ 상가 106호
1169,중문점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중문동 천제연로185번길 1-3
1170,중산점,경기도,고양시,경기도 고양시일산동구 탄중로 416 상가 109
1171,중앙점(경주),경상북도,경주시,경상북도 경주시 노동동 236-1
1172,중촌점,대전광역시,중구,대전광역시 중구 목동 목중로39번길 21
1173,중탑점,경기도,성남시,경기도 성남시분당구 양현로 539. 매화근린상가1층 104
1174,중화산동점,전라북도,전주시,"전라북도 전주시완산구 따박골2길 3(중화산동2가, 1층)"
1175,중흥리점,충청남도,당진군,충청남도 당진군 송악면 송악로 685
1176,중흥설악점,경기도,부천시,경기도 부천시원미구 중동 1052 중흥주공상가 204
1177,증산동점,서울특별시,은평구,서울특별시 은평구 증산동 159-14
1178,지경리점,강원도,철원군,강원도 철원군 김화읍 청양로84
1179,지곡점,충청남도,서산시,충청남도 서산시 지곡면 무장리 920 오스카빌 103
1180,지리산온천점,전라남도,구례군,전라남도 구례군 산동면 관산리 715-2번지
1181,지사분점점,경상북도,영주시,경상북도 영주시 가흥동 530 시영상가 나동 102호
1182,지원점,광주광역시,동구,광주광역시 동구 용산동 282-2번지
1183,지평점,경기도,양평군,경기도 양평군 지평면 지평의병로 96
1184,직산부영점,충청남도,천안시,충청남도 천안시서북구 직산읍 군수1길 10 부영아파트상가 107호
1185,직산점,충청남도,천안시,충청남도 천안시서북구 직산읍 삼은리 76-177
1186,진달래점,서울특별시,강남구,서울특별시 강남구 역삼동 779-9
1187,진도점,전라남도,진도군,전라남도 진도군 진도읍 옥주길 22
1188,진량점,경상북도,경산시,경상북도 경산시 진량읍 황제리 70-1 창신황제상가 203
1189,진보점,경상북도,청송군,경상북도 청송군 진보면 진안리 384-4
1190,진부점,강원도,평창군,강원도 평창군 진부면 진부중앙로 70
1191,진우점,강원도,원주시,강원도 원주시 현충로 282(태장동)
1192,진잠점,대전광역시,유성구,대전광역시 유성구 원내동 343-6
1193,진주대곡점,경상남도,진주시,경상남도 진주시 대곡면 광석리 315-1
1194,진천대곡점,대구광역시,달서구,대구광역시 달서구 상화로21길 49(진천동)
1195,진천점,충청북도,진천군,"충청북도 진천군 진천읍 문화로 237-18, 101호"
1196,진하점,울산광역시,울주군,울산광역시 울주군 서생면 깨목길 28
1197,참이슬점,경기도,평택시,경기도 평택시 합정동 876-13
1198,창녕점,경상남도,창녕군,경상남도 창녕군 창녕읍 명덕로 48
1199,창동역점,서울특별시,도봉구,서울특별시 도봉구 창동 135-14 1층 103
1200,창동점,서울특별시,도봉구,서울특별시 도봉구 덕릉로59길 28 (창동)
1201,창신동점,서울특별시,종로구,"서울특별시 종로구 지봉로5길 12, 1층(창신동)"
1202,창현점,경기도,남양주시,경기도 남양주시 화도읍 탕헌로 749 신명상가 108호
1203,천리점,경기도,용인시,경기도 용인시처인구 이동면 백옥대로 623
1204,천마점,경기도,남양주시,경기도 남양주시 화도읍 멋갓로28번길 36
1205,천북점,충청남도,보령시,충청남도 보령시 천북면 하궁길 2
1206,천안3점,충청남도,천안시,충청남도 천안시동남구 봉명동 봉정로 18
1207,천안4점,충청남도,천안시,충청남도 천안시동남구 오룡동 63-12
1208,천안7단지점,충청남도,천안시,"충청남도 천안시서북구 쌍용11길 57 109(쌍용동, 주공아파트 7단지상가)"
1209,천안백석점,충청남도,천안시,충청남도 천안시서북구 백석5길 23-1(백석동)
1210,천안신당점,충청남도,천안시,충청남도 천안시서북구 신당동 271-9
1211,천안신방점,충청남도,천안시,충청남도 천안시동남구 신방동 서부대로 257-8 대주피오레상가103 
1212,천왕점,서울특별시,구로구,"서울특별시 구로구 천왕로 56, 상가동1층102호(천왕동,천왕이펜하우스3단지)"
1213,천천2점,경기도,수원시,경기도 수원시장안구 화서동 706 진흥@상가 105
1214,천호점,서울특별시,강동구,"서울특별시 강동구 천중로18길 53, 1층 (천호동)"
1215,철산2점,경기도,광명시,경기도 광명시 철산2동 156-1 1층
1216,철산3점,경기도,광명시,"경기도 광명시 도덕공원로 21-1. 비02호(철산동,힐타운상가)"
1217,청당점,충청남도,천안시,"충청남도 천안시동남구 청수10길 12, 101"
1218,청도점,경상북도,청도군,경상북도 청도군 청도읍 청화로 202-2
1219,청라2점,인천광역시,서구,인천광역시 서구 청라루비로 144번길 6-6
1220,청라점,충청남도,보령시,충청남도 보령시 청라면 당안길1
1221,청량리점,서울특별시,동대문구,"서울특별시 동대문구 왕산로 247, 1층(청량리동)"
1222,청룡동점,서울특별시,관악구,서울특별시 관악구 청룡동 914-3
1223,청룡점(천안),충청남도,천안시,충청남도 천안시동남구   구성2길 1(구성동)
1224,청림점,경상북도,포항시,경상북도 포항시남구 청림동 588-2번지
1225,청북신도시점,경기도,평택시,경기도 평택시 청북면 옥길리 1165-7
1226,청북점,경기도,평택시,경기도 평택시 청북읍 신포길56
1227,청양점,충청남도,청양군,충청남도 청양군 청양읍 읍내리 203-40
1228,청일점,강원도,횡성군,강원도 횡성군 청일면 유동로 18
1229,청주용암점,충청북도,청주시,충청북도 청주시상당구 무농정로3번길 36(용암동)
1230,청천2점,인천광역시,부평구,인천광역시 부평구 청천2동 11-35
1231,청풍점,충청북도,제천시,"충청북도 제천시 청풍면 청풍호로58번길, 10-16"
1232,초가점,경기도,포천시,경기도 포천시 소흘읍 검바위길 84
1233,초계점,경상남도,합천군,경상남도 합천군 초계면 초계리 89-1
1234,초원점,충청남도,아산시,충청남도 아산시 좌부동 84 초원상가 103
1235,초월점,경기도,광주시,경기도 광주시 초월읍 경춘대로 1043
1236,초읍점,부산광역시,부산진구,부산광역시 부산진구 초읍동 271-4
1237,초지1점,경기도,안산시,경기도 안산시단원구 초지동 734-5 한양타워 114호
1238,총신대점,서울특별시,동작구,서울특별시 동작구 사당5동 213-7
1239,추풍령점,충청북도,영동군,충청북도 영동군 추풍령면 신안로 52-1
1240,축산점,경상북도,영덕군,경상북도 영덕군 축산면 축산리 86-18
1241,춘천교대앞점,강원도,춘천시,강원도 춘천시 공지로 111 
1242,춘천명동점,강원도,춘천시,강원도 춘천시 금강로76번길 (조양동)
1243,춘천터미널점,강원도,춘천시,강원도 춘천시 공지로 458(근화동)
1244,춘천팔호광장점,강원도,춘천시,강원도 춘천시 효자로 154(효자동)
1245,춘천현대점,강원도,춘천시,강원도 춘천시 삭주로 114(후평동)
1246,충남덕산점,충청남도,예산군,충청남도 예산군 덕산면 읍내리 342-1
1247,충청지사, ,,
1248,충효점,경상북도,경주시,경상북도 경주시 충효중앙길 65(충효동)
1249,칠곡2점,대구광역시,북구,대구광역시 북구 구암동 674-4
1250,칠금점,충청북도,충주시,"충청북도 충주시 금릉로 45, 109(칠금동, 현대아파트상가동)"
1251,칠보점,경기도,수원시,경기도 수원시권선구 호매실동 470-8 상가 102
1252,칠성점,대구광역시,북구,"대구광역시 북구 칠성로15길  8, 1층"
1253,침산점,대구광역시,북구,대구광역시 북구 침산동 1466-1
1254,탄방점,대전광역시,서구,대전광역시 서구 탄방동 804
1255,탄현점,경기도,고양시,경기도 고양시일산서구 탄현로 74
1256,탕정점,충청남도,아산시,충청남도 아산시 탕정면 탕정면로 230-11
1257,태백점,강원도,태백시,강원도 태백시 먹거리길 69
1258,태백주공점,강원도,태백시,강원도 태백시 감천로 28(황지동)
1259,태안점,충청남도,태안군,충청남도 태안군 태안읍 시장2길 42
1260,태장점,강원도,원주시,강원도 원주시 북원로 2696(태장동)
1261,태전동점,경기도,광주시,경기도 광주시 태전동 676
1262,태전점,대구광역시,북구,대구광역시 북구 태전동 162-30
1263,"태평1,3동점",경기도,성남시,"경기도 성남시수정구 남문로 14(태평동, 1층)"
1264,"태평2,4동점",경기도,성남시,"경기도 성남시수정구 남문로102번길 1(태평동, 1층)"
1265,태평2점,대전광역시,중구,대전광역시 중구 태평동 334-7
1266,태평상가점,인천광역시,계양구,"인천광역시 계양구 계산4동 1085-2, 3 태평@상가 114"
1267,테크노점(대구),대구광역시,달성군,대구광역시 달성군 유가면 봉리 608-1
1268,테크노점(아산),충청남도,아산시,충청남도 아산시 둔포면 석곡리 1520 아산테크노빌딩 102
1269,토곡점,부산광역시,연제구,부산광역시 연제구 연산동 410-2
1270,통영1점,경상남도,통영시,"경상남도 통영시 중앙로255  106호(북신동,동우상가)"
1271,통영2점,경상남도,통영시,경상남도 통영시 도천동 1021-1 영생상가나동 111호
1272,퇴계동점,강원도,춘천시,"강원도 춘천시 춘주로147번길 10-14, 22/3(퇴계동)"
1273,퇴계원점,경기도,남양주시,경기도 남양주시 퇴계원면 경춘북로 520번길 4
1274,퇴계주공점,강원도,춘천시,강원도 춘천시 지석로 74-11 A13(퇴계동)
1275,퇴촌점,경기도,광주시,경기도 광주시 퇴촌면 광동로 97
1276,파동점,대구광역시,수성구,대구광역시 수성구 파동 199-22 1층
1277,파인힐(공단점),경기도,시흥시,경기도 시흥시 마유로 226 120호
1278,파장2점,경기도,수원시,경기도 수원시장안구 파장동 627-4
1279,파장점,경기도,수원시,경기도 수원시장안구 정자동 435-2
1280,판암2점,대전광역시,동구,대전광역시 동구 판암동 234 6단지상가 101
1281,평거점,경상남도,진주시,경상남도 진주시 진양호로 187
1282,평내점,경기도,남양주시,경기도 남양주시 경춘로 1302
1283,평리점,대구광역시,서구,대구광역시 서구 평리동 618-1
1284,평원점,강원도,원주시,강원도 원주시 평원로 67(평원동)
1285,평창점(강원),강원도,평창군,강원도 평창군 평창읍 평창중앙로 84
1286,평촌3점,경기도,안양시,경기도 안양시동안구 관양동 1589-1 한가람상가 103호
1287,평촌5점,경기도,안양시,"경기도 안양시동안구 동안로 6.109(호계동,무궁화진흥아파트상가)"
1288,평택지산점,경기도,평택시,경기도 평택시 지산동 1130
1289,포남동점,강원도,강릉시,강원도 강릉시 포남동 강릉대로527번길 15
1290,포남로얄점,강원도,강릉시,강원도 강릉시 경강로 2265(포남동)
1291,포도원점,경기도,안양시,경기도 안양시동안구 호계동 859-13
1292,포승점,경기도,평택시,경기도 평택시 포승읍 석정리 1257-13 1층 3
1293,포천점,경기도,포천시,경기도 포천시 중앙로 184
1294,포항오천점,경상북도,포항시,"경상북도 포항시남구 오천읍 해병로337번길, 18-5"
1295,포항이동점,경상북도,포항시,경상북도 포항시남구 대잠동 469-3
1296,포항장성점,경상북도,포항시,경상북도 포항시북구 성실로 24-1
1297,포항터미널점,경상북도,포항시,경상북도 포항시남구 중섬로 25(대잠동)
1298,포항학산점,경상북도,포항시,경상북도 포항시북구 우현동 134-7 우현상가101호
1299,표선점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 표선리 839-7
1300,풍기점,경상북도,영주시,경상북도 영주시 풍기읍 풍기로 49-1
1301,풍납점,서울특별시,송파구,서울특별시 송파구 풍성로 24(풍납동)
1302,풍무2점,경기도,김포시,"경기도 김포시 풍무로 51, 101(풍무동)"
1303,하남신도시점,경기도,하남시,경기도 하남시 신장2동 528 현대A 116-115
1304,하당동아점,전라남도,목포시,전라남도 목포시 신흥로45번길 2 상가112호
1305,하당부영점,전라남도,목포시,전라남도 목포시 삼향천로91번길 26(옥암동)
1306,하대원점,경기도,성남시,"경기도 성남시중원구 마지로155번길 25-7(하대원동,1층)"
1307,하동점,경상남도,하동군,경상남도 하동군 하동읍 읍내리 1283-2
1308,하북점,경기도,평택시,경기도 평택시 진위면 하북4길 3
1309,하성점,경기도,김포시,경기도 김포시 하성면 애기봉로806번길 67
1310,하소동점,충청북도,제천시,충청북도 제천시 용두대로21길 9(하소동)
1311,하안1점,경기도,광명시,"경기도 광명시 안현로 19(하안동, 단지상가 111호)"
1312,하안5점,경기도,광명시,경기도 광명시 하안1동 702-2 5단지 일반상가 109
1313,하안7점,경기도,광명시,경기도 광명시 하안3동 295-1 주공7단지 종합상가 106
1314,하안9점,경기도,광명시,경기도 광명시 하안동 13-2 9단지 종합상가 101
1315,학다리점,강원도,홍천군,강원도 홍천군 홍천읍 꽃매로 120
1316,학성점,강원도,원주시,강원도 원주시 천사로 164(일산동)
1317,학익점,인천광역시,남구,인천광역시 남구 한나루로 424  1층
1318,학장점,부산광역시,사상구,부산광역시 사상구 학감대로 129
1319,학하.한밭대점,대전광역시,유성구,대전광역시 유성구 학하남로19번길 16(계산동)
1320,한대역점,경기도,안산시,"경기도 안산시상록구 사동 1186-8, 101호"
1321,한림점,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 한림중앙로 3-1
1322,한솔점,경기도,성남시,경기도 성남시분당구 정자동 112 한솔주공5단지101호
1323,한신점,인천광역시,서구,인천광역시 서구 서곶로 12 한신종합상가 208호
1324,한아름점,경기도,부천시,경기도 부천시원미구 상동 393
1325,한주점,경기도,의정부시,경기도 의정부시 평화로322번길 18(호원동)
1326,함덕점,제주특별자치도,제주시,제주특별자치도 제주시 초천읍 평사길 4-3
1327,함백점,강원도,정선군,강원도 정선군 신동읍 함백로 319
1328,함양점,경상남도,함양군,경상남도 함양군 함양읍 용평리 702-12
1329,함창점,경상북도,상주시,경상북도 상주시 함창읍 구향리 115-8
1330,함평점,전라남도,함평군,전라남도 함평군 함평읍 광남길 83
1331,합덕점,충청남도,당진군,충청남도 당진군 합덕읍 합덕시장로 176
1332,합정동점,서울특별시,마포구,서울특별시 마포구 포은로 52(합정동)
1333,합정점,경기도,평택시,경기도 평택시 합정동 773-1
1334,합포점,경상남도,창원시,경상남도 창원시마산합포구 장군동4가 24-6
1335,해남점,전라남도,해남군,전라남도 해남군 해남읍 중앙1로 98
1336,해미점,충청남도,서산시,충청남도 서산시 해미면 남문5로 4
1337,해방촌점,서울특별시,용산구,서울특별시 용산구 용산동2가 1-46
1338,해운대점,부산광역시,해운대구,부산광역시 해운대구 우동 541-5 해운대비치오피스텔 101
1339,해운대좌동주공2,부산광역시,해운대구,부산광역시 해운대구 좌동순환로 118 주공2단지 분산상가 나-105
1340,행당동점,서울특별시,성동구,"서울특별시 성동구 행당로 119 (행당동,1층)"
1341,행복점,충청남도,천안시,충청남도 천안시동남구 봉명동 372
1342,향남점,경기도,화성시,경기도 화성시 향남읍 행정리 445-6
1343,현대점(수원),경기도,수원시,경기도 수원시권선구 권선동 983-8
1344,호계2동점,경기도,안양시,"경기도 안양시동안구 귀인로110번길 22, 1층(호계동)"
1345,호계매곡점,울산광역시,북구,울산광역시 북구 호계동 255-9
1346,호성점,전라북도,전주시,전라북도 전주시덕진구 호성동 2길 9
1347,호원점,경기도,의정부시,경기도 의정부시 신흥로 119번길 54
1348,홍도점,대전광역시,동구,대전광역시 동구 홍도동 72-32
1349,홍성2점,충청남도,홍성군,충청남도 홍성군 홍성읍 조양로 190
1350,홍성주공점,충청남도,홍성군,충청남도 홍성군 홍성읍 문화로72번길 92
1351,홍은1점,서울특별시,서대문구,서울특별시 서대문구 홍은2동 9-56 1층
1352,홍은동점,서울특별시,서대문구,서울특별시 서대문구 홍은동 427-4
1353,홍익대점,서울특별시,마포구,"서울특별시 마포구 독막로22길 21(창전동, 1층)"
1354,홍익점,경기도,안성시,"경기도 안성시 금광면 종합운동장로 132, 홍익아파트상가 107"
1355,홍제동점,서울특별시,서대문구,서울특별시 서대문구 세무서2길 24. 1층(홍제동)
1356,화개점,경상남도,하동군,경상남도 하동군 화개면 탑리 663-13
1357,화곡1점,서울특별시,강서구,"서울특별시 강서구 월정로28길 24(화곡동, 1층)"
1358,화명점,부산광역시,북구,부산광역시 북구 화명동 1417-6
1359,화봉.연암점,울산광역시,북구,울산광역시 북구 송내1길 18(화봉동)
1360,화서점,경기도,수원시,경기도 수원시장안구 화서동 71-27
1361,화성시청점,경기도,화성시,경기도 화성시 남양읍 역골로 3-20 
1362,화순점,전라남도,화순군,전라남도 화순군 화순읍 광덕로 142
1363,화양동점,서울특별시,광진구,"서울특별시 광진구 능동로13길 70(화양동, 1층)"
1364,화원점,대구광역시,달성군,"대구광역시 달성군 화원읍 화원로2길, 27"
1365,화정점,광주광역시,서구,광주광역시 서구 화정동 766-1
1366,환호점,경상북도,포항시,경상북도 포항시북구 삼호로 458
1367,황간점,충청북도,영동군,충청북도 영동군 황간면 남성리 558-1
1368,황성점,경상북도,경주시,경상북도 경주시 용담로92번길 43-4
1369,황제점,대구광역시,서구,대구광역시 서구 내당동 69-26
1370,회원교방점,경상남도,창원시,경상남도 창원시마산회원구 회원남로 39-1
1371,횡성점,강원도,횡성군,강원도 횡성군 횡성읍 태기로 33
1372,횡성중앙점,강원도,횡성군,"강원도 횡성군 횡성읍 문정로19번길, 13-3"
1373,효가리점,강원도,동해시,"강원도 동해시 청운로 71(쇄운동, 104)"
1374,효돈점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 하효동 142-1
1375,효성1점,인천광역시,계양구,인천광역시 계양구 효성2동 273-91 층
1376,효성2점,인천광역시,계양구,인천광역시 계양구 효성1동 31-4
1377,효성점,인천광역시,남동구,인천광역시 남동구 백범로247번길 93-26
1378,효자점(포항),경상북도,포항시,경상북도 포항시남구 효자동 119-1
1379,후곡점,경기도,고양시,경기도 고양시일산서구 강선로 142 태영상가 107
1380,후평2동점,강원도,춘천시,강원도 춘천시 백령로 225(후평동)
1381,후포점,경상북도,울진군,경상북도 울진군 후포면 후포리 623-130
1382,훼미리점,서울특별시,송파구,"서울특별시 송파구 중대로 24(문정동, 훼미리상가125호)"
1383,휴천점,경상북도,영주시,경상북도 영주시 휴천2동 303-21
1384,흑석동점,서울특별시,동작구,서울특별시 동작구 흑석동 96-3
1385,흥업점,강원도,원주시,강원도 원주시 흥업면 남원로 82
1386,흰돌점,경기도,고양시,경기도 고양시일산동구 일산로 11  
1387,CNTTEST,00,18,00 18 신사동 주소
1388,각화주공점,광주광역시,북구,광주광역시 북구 각화동 202번지 주공@상가 107호
1389,광산점,광주광역시,광산구,광주광역시 광산구 송정동 792-14
1390,금호동점(광주),광주광역시,서구,광주광역시 서구 금호동 815 호반리젠시빌 상가
1391,상무동점,광주광역시,서구,"광주광역시 서구 치평로 15-1(치평동, 라이대주아파트상가215동111호)"
1392,소촌점,광주광역시,광산구,광주광역시 광산구 소촌동 610 서라@상가105
1393,수완점,광주광역시,광산구,광주광역시 광산구 신가동 1101
1394,신창부영점,광주광역시,광산구,광주광역시 광산구 신창동 1270번지 부영@2차 상가 2-106
1395,쌍촌시영점,광주광역시,서구,광주광역시 서구 쌍촌로 37
1396,운남삼성점,광주광역시,광산구,광주광역시 광산구 운남동 387-22번지 삼성@ 상가 127호
1397,으뜸점,광주광역시,서구,광주광역시 서구 치평동 1168번지 해광한신@ 상가 113호
1398,전대점,광주광역시,북구,"광주광역시 북구 서양로41번길 8, 1층(중흥동)"
1399,지원점,광주광역시,동구,광주광역시 동구 용산동 282-2번지
1400,화정점,광주광역시,서구,광주광역시 서구 화정동 766-1
1401,남목점,울산광역시,동구,울산광역시 동구 동해안로 40-2(동부동)
1402,남창점,울산광역시,울주군,울산광역시 울주군 온양읍 대안리 411-4
1403,달동1점,울산광역시,남구,울산광역시 남구 달동 1329-9
1404,달동2점,울산광역시,남구,"울산광역시 남구 번영로107번길 3, 203(달동, 주공아파트)"
1405,달천점,울산광역시,북구,울산광역시 북구 달천로 103-19(달천아이파크 2차상가 100동 B109호)
1406,대송점,울산광역시,동구,울산광역시 동구 화정동 164-11
1407,무거1점,울산광역시,남구,울산광역시 남구 신복로23번길 15(무거동)
1408,반구점,울산광역시,중구,울산광역시 중구 반구동 101-8
1409,방어진점,울산광역시,동구,울산광역시 동구 방어동 문현지구 70B10N
1410,범서점,울산광역시,울주군,울산광역시 울주군 범서읍 점촌5길 37
1411,병영점,울산광역시,중구,울산광역시 중구 병영로 80
1412,봉계점,울산광역시,울주군,울산광역시 울주군 두동면 계명1길 39(1층)
1413,성남점(울산),울산광역시,중구,울산광역시 중구 성남동 57-2 2F
1414,양정염포점,울산광역시,북구,울산광역시 북구 염포로 591-1(양정동)
1415,언양점,울산광역시,울주군,울산광역시 울주군 언양읍 읍성로 40
1416,온산점,울산광역시,울주군,울산광역시 울주군 온산읍 덕신리 480-1
1417,울산신정1점,울산광역시,남구,울산광역시 남구 신정동 521-19
1418,전하점,울산광역시,동구,울산광역시 동구 전하동 618-8
1419,진하점,울산광역시,울주군,울산광역시 울주군 서생면 깨목길 28
1420,호계매곡점,울산광역시,북구,울산광역시 북구 호계동 255-9
1421,화봉.연암점,울산광역시,북구,울산광역시 북구 송내1길 18(화봉동)
1422,가정지구1점,인천광역시,서구,인천광역시 서구 봉오재2로 37 104호
1423,가좌3점,인천광역시,서구,인천광역시 서구 가석로156번길 23-1
1424,갈산점,인천광역시,부평구,인천광역시 부평구 갈산동 364-4
1425,강화1점,인천광역시,강화군,인천광역시 강화군 강화읍 강화대로403번길 5
1426,강화2점,인천광역시,강화군,인천광역시 강화군 강화읍 남산리 39-1
1427,검단점,인천광역시,서구,인천광역시 서구 완정로 196
1428,검암경서점,인천광역시,서구,인천광역시 서구 검암동 643-2 우주프라자 104
1429,계산1점,인천광역시,계양구,인천광역시 계양구 계산2동 933-25
1430,계양1동점,인천광역시,계양구,인천광역시 계양구 황어로115번길 10
1431,구월1동점,인천광역시,남동구,인천광역시 남동구 구월동 1217-2 103호
1432,논현주공점,인천광역시,남동구,인천광역시 남동구 논현동 563-6
1433,대우동춘점,인천광역시,연수구,인천광역시 연수구 동춘동 920-1 대우3차@상가 106호
